time_s,event,job_id,class,replica,slot,policy,action,source_pool,target_pool,reason,pool_sizes,active_total_after,active_by_class_after
103.311231,start,w0!w000349__premium,premium,5,543,round_robin,,,,,,"{""0"": 8, ""1"": 9, ""2"": 8, ""3"": 7, ""4"": 8, ""5"": 6, ""6"": 7, ""7"": 8}","{""0"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""1"": {""freemium"": 6, ""premium"": 3, ""enterprise"": 0}, ""2"": {""freemium"": 1, ""premium"": 5, ""enterprise"": 2}, ""3"": {""enterprise"": 3, ""freemium"": 4, ""premium"": 0}, ""4"": {""enterprise"": 1, ""premium"": 4, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 2}, ""6"": {""freemium"": 2, ""premium"": 1, ""enterprise"": 4}, ""7"": {""premium"": 0, ""enterprise"": 5, ""freemium"": 3}}"
103.756105,finish,w0!w000297__freemium,freemium,1,137,round_robin,,,,,,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 7, ""4"": 8, ""5"": 6, ""6"": 7, ""7"": 8}","{""0"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""1"": {""freemium"": 5, ""premium"": 3, ""enterprise"": 0}, ""2"": {""freemium"": 1, ""premium"": 5, ""enterprise"": 2}, ""3"": {""enterprise"": 3, ""freemium"": 4, ""premium"": 0}, ""4"": {""enterprise"": 1, ""premium"": 4, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 2}, ""6"": {""freemium"": 2, ""premium"": 1, ""enterprise"": 4}, ""7"": {""premium"": 0, ""enterprise"": 5, ""freemium"": 3}}"
103.97488,start,w0!w000350__enterprise,enterprise,6,643,round_robin,,,,,,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 7, ""4"": 8, ""5"": 6, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""1"": {""freemium"": 5, ""premium"": 3, ""enterprise"": 0}, ""2"": {""freemium"": 1, ""premium"": 5, ""enterprise"": 2}, ""3"": {""enterprise"": 3, ""freemium"": 4, ""premium"": 0}, ""4"": {""enterprise"": 1, ""premium"": 4, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 2}, ""6"": {""freemium"": 2, ""premium"": 1, ""enterprise"": 5}, ""7"": {""premium"": 0, ""enterprise"": 5, ""freemium"": 3}}"
104.126314,finish,w0!w000314__enterprise,enterprise,2,239,round_robin,,,,,,"{""0"": 8, ""1"": 8, ""2"": 7, ""3"": 7, ""4"": 8, ""5"": 6, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""1"": {""freemium"": 5, ""premium"": 3, ""enterprise"": 0}, ""2"": {""freemium"": 1, ""premium"": 5, ""enterprise"": 1}, ""3"": {""enterprise"": 3, ""freemium"": 4, ""premium"": 0}, ""4"": {""enterprise"": 1, ""premium"": 4, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 2}, ""6"": {""freemium"": 2, ""premium"": 1, ""enterprise"": 5}, ""7"": {""premium"": 0, ""enterprise"": 5, ""freemium"": 3}}"
104.186985,finish,w0!w000287__enterprise,enterprise,7,735,round_robin,,,,,,"{""0"": 8, ""1"": 8, ""2"": 7, ""3"": 7, ""4"": 8, ""5"": 6, ""6"": 8, ""7"": 7}","{""0"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""1"": {""freemium"": 5, ""premium"": 3, ""enterprise"": 0}, ""2"": {""freemium"": 1, ""premium"": 5, ""enterprise"": 1}, ""3"": {""enterprise"": 3, ""freemium"": 4, ""premium"": 0}, ""4"": {""enterprise"": 1, ""premium"": 4, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 2}, ""6"": {""freemium"": 2, ""premium"": 1, ""enterprise"": 5}, ""7"": {""premium"": 0, ""enterprise"": 4, ""freemium"": 3}}"
104.242694,finish,w0!w000275__enterprise,enterprise,3,334,round_robin,,,,,,"{""0"": 8, ""1"": 8, ""2"": 7, ""3"": 6, ""4"": 8, ""5"": 6, ""6"": 8, ""7"": 7}","{""0"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""1"": {""freemium"": 5, ""premium"": 3, ""enterprise"": 0}, ""2"": {""freemium"": 1, ""premium"": 5, ""enterprise"": 1}, ""3"": {""enterprise"": 2, ""freemium"": 4, ""premium"": 0}, ""4"": {""enterprise"": 1, ""premium"": 4, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 2}, ""6"": {""freemium"": 2, ""premium"": 1, ""enterprise"": 5}, ""7"": {""premium"": 0, ""enterprise"": 4, ""freemium"": 3}}"
104.269934,start,w0!w000351__freemium,freemium,7,743,round_robin,,,,,,"{""0"": 8, ""1"": 8, ""2"": 7, ""3"": 6, ""4"": 8, ""5"": 6, ""6"": 8, ""7"": 8}","{""0"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""1"": {""freemium"": 5, ""premium"": 3, ""enterprise"": 0}, ""2"": {""freemium"": 1, ""premium"": 5, ""enterprise"": 1}, ""3"": {""enterprise"": 2, ""freemium"": 4, ""premium"": 0}, ""4"": {""enterprise"": 1, ""premium"": 4, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 2}, ""6"": {""freemium"": 2, ""premium"": 1, ""enterprise"": 5}, ""7"": {""premium"": 0, ""enterprise"": 4, ""freemium"": 4}}"
104.325408,finish,w0!w000263__enterprise,enterprise,7,732,round_robin,,,,,,"{""0"": 8, ""1"": 8, ""2"": 7, ""3"": 6, ""4"": 8, ""5"": 6, ""6"": 8, ""7"": 7}","{""0"": {""freemium"": 2, ""premium"": 3, ""enterprise"": 3}, ""1"": {""freemium"": 5, ""premium"": 3, ""enterprise"": 0}, ""2"": {""freemium"": 1, ""premium"": 5, ""enterprise"": 1}, ""3"": {""enterprise"": 2, ""freemium"": 4, ""premium"": 0}, ""4"": {""enterprise"": 1, ""premium"": 4, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 2}, ""6"": {""freemium"": 2, ""premium"": 1, ""enterprise"": 5}, ""7"": {""premium"": 0, ""enterprise"": 3, ""freemium"": 4}}"
104.348294,start,w0!w000352__freemium,freemium,0,44,round_robin,,,,,,"{""0"": 9, ""1"": 8, ""2"": 7, ""3"": 6, ""4"": 8, ""5"": 6, ""6"": 8, ""7"": 7}","{""0"": {""freemium"": 3, ""premium"": 3, ""enterprise"": 3}, ""1"": {""freemium"": 5, ""premium"": 3, ""enterprise"": 0}, ""2"": {""freemium"": 1, ""premium"": 5, ""enterprise"": 1}, ""3"": {""enterprise"": 2, ""freemium"": 4, ""premium"": 0}, ""4"": {""enterprise"": 1, ""premium"": 4, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 2}, ""6"": {""freemium"": 2, ""premium"": 1, ""enterprise"": 5}, ""7"": {""premium"": 0, ""enterprise"": 3, ""freemium"": 4}}"
104.374208,start,w0!w000353__premium,premium,1,144,round_robin,,,,,,"{""0"": 9, ""1"": 9, ""2"": 7, ""3"": 6, ""4"": 8, ""5"": 6, ""6"": 8, ""7"": 7}","{""0"": {""freemium"": 3, ""premium"": 3, ""enterprise"": 3}, ""1"": {""freemium"": 5, ""premium"": 4, ""enterprise"": 0}, ""2"": {""freemium"": 1, ""premium"": 5, ""enterprise"": 1}, ""3"": {""enterprise"": 2, ""freemium"": 4, ""premium"": 0}, ""4"": {""enterprise"": 1, ""premium"": 4, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 2}, ""6"": {""freemium"": 2, ""premium"": 1, ""enterprise"": 5}, ""7"": {""premium"": 0, ""enterprise"": 3, ""freemium"": 4}}"
104.615714,start,w0!w000354__freemium,freemium,2,244,round_robin,,,,,,"{""0"": 9, ""1"": 9, ""2"": 8, ""3"": 6, ""4"": 8, ""5"": 6, ""6"": 8, ""7"": 7}","{""0"": {""freemium"": 3, ""premium"": 3, ""enterprise"": 3}, ""1"": {""freemium"": 5, ""premium"": 4, ""enterprise"": 0}, ""2"": {""freemium"": 2, ""premium"": 5, ""enterprise"": 1}, ""3"": {""enterprise"": 2, ""freemium"": 4, ""premium"": 0}, ""4"": {""enterprise"": 1, ""premium"": 4, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 2}, ""6"": {""freemium"": 2, ""premium"": 1, ""enterprise"": 5}, ""7"": {""premium"": 0, ""enterprise"": 3, ""freemium"": 4}}"
104.618133,start,w0!w000355__premium,premium,3,344,round_robin,,,,,,"{""0"": 9, ""1"": 9, ""2"": 8, ""3"": 7, ""4"": 8, ""5"": 6, ""6"": 8, ""7"": 7}","{""0"": {""freemium"": 3, ""premium"": 3, ""enterprise"": 3}, ""1"": {""freemium"": 5, ""premium"": 4, ""enterprise"": 0}, ""2"": {""freemium"": 2, ""premium"": 5, ""enterprise"": 1}, ""3"": {""enterprise"": 2, ""freemium"": 4, ""premium"": 1}, ""4"": {""enterprise"": 1, ""premium"": 4, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 2}, ""6"": {""freemium"": 2, ""premium"": 1, ""enterprise"": 5}, ""7"": {""premium"": 0, ""enterprise"": 3, ""freemium"": 4}}"
104.806025,finish,w0!w000292__premium,premium,4,436,round_robin,,,,,,"{""0"": 9, ""1"": 9, ""2"": 8, ""3"": 7, ""4"": 7, ""5"": 6, ""6"": 8, ""7"": 7}","{""0"": {""freemium"": 3, ""premium"": 3, ""enterprise"": 3}, ""1"": {""freemium"": 5, ""premium"": 4, ""enterprise"": 0}, ""2"": {""freemium"": 2, ""premium"": 5, ""enterprise"": 1}, ""3"": {""enterprise"": 2, ""freemium"": 4, ""premium"": 1}, ""4"": {""enterprise"": 1, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 2}, ""6"": {""freemium"": 2, ""premium"": 1, ""enterprise"": 5}, ""7"": {""premium"": 0, ""enterprise"": 3, ""freemium"": 4}}"
105.270463,finish,w0!w000310__freemium,freemium,6,638,round_robin,,,,,,"{""0"": 9, ""1"": 9, ""2"": 8, ""3"": 7, ""4"": 7, ""5"": 6, ""6"": 7, ""7"": 7}","{""0"": {""freemium"": 3, ""premium"": 3, ""enterprise"": 3}, ""1"": {""freemium"": 5, ""premium"": 4, ""enterprise"": 0}, ""2"": {""freemium"": 2, ""premium"": 5, ""enterprise"": 1}, ""3"": {""enterprise"": 2, ""freemium"": 4, ""premium"": 1}, ""4"": {""enterprise"": 1, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 2}, ""6"": {""freemium"": 1, ""premium"": 1, ""enterprise"": 5}, ""7"": {""premium"": 0, ""enterprise"": 3, ""freemium"": 4}}"
105.344816,start,w0!w000356__enterprise,enterprise,4,444,round_robin,,,,,,"{""0"": 9, ""1"": 9, ""2"": 8, ""3"": 7, ""4"": 8, ""5"": 6, ""6"": 7, ""7"": 7}","{""0"": {""freemium"": 3, ""premium"": 3, ""enterprise"": 3}, ""1"": {""freemium"": 5, ""premium"": 4, ""enterprise"": 0}, ""2"": {""freemium"": 2, ""premium"": 5, ""enterprise"": 1}, ""3"": {""enterprise"": 2, ""freemium"": 4, ""premium"": 1}, ""4"": {""enterprise"": 2, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 2}, ""6"": {""freemium"": 1, ""premium"": 1, ""enterprise"": 5}, ""7"": {""premium"": 0, ""enterprise"": 3, ""freemium"": 4}}"
105.55806,finish,w0!w000294__premium,premium,6,636,round_robin,,,,,,"{""0"": 9, ""1"": 9, ""2"": 8, ""3"": 7, ""4"": 8, ""5"": 6, ""6"": 6, ""7"": 7}","{""0"": {""freemium"": 3, ""premium"": 3, ""enterprise"": 3}, ""1"": {""freemium"": 5, ""premium"": 4, ""enterprise"": 0}, ""2"": {""freemium"": 2, ""premium"": 5, ""enterprise"": 1}, ""3"": {""enterprise"": 2, ""freemium"": 4, ""premium"": 1}, ""4"": {""enterprise"": 2, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 3, ""enterprise"": 2}, ""6"": {""freemium"": 1, ""premium"": 0, ""enterprise"": 5}, ""7"": {""premium"": 0, ""enterprise"": 3, ""freemium"": 4}}"
105.606778,start,w0!w000357__premium,premium,5,544,round_robin,,,,,,"{""0"": 9, ""1"": 9, ""2"": 8, ""3"": 7, ""4"": 8, ""5"": 7, ""6"": 6, ""7"": 7}","{""0"": {""freemium"": 3, ""premium"": 3, ""enterprise"": 3}, ""1"": {""freemium"": 5, ""premium"": 4, ""enterprise"": 0}, ""2"": {""freemium"": 2, ""premium"": 5, ""enterprise"": 1}, ""3"": {""enterprise"": 2, ""freemium"": 4, ""premium"": 1}, ""4"": {""enterprise"": 2, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 4, ""enterprise"": 2}, ""6"": {""freemium"": 1, ""premium"": 0, ""enterprise"": 5}, ""7"": {""premium"": 0, ""enterprise"": 3, ""freemium"": 4}}"
105.643326,finish,w0!w000306__premium,premium,2,238,round_robin,,,,,,"{""0"": 9, ""1"": 9, ""2"": 7, ""3"": 7, ""4"": 8, ""5"": 7, ""6"": 6, ""7"": 7}","{""0"": {""freemium"": 3, ""premium"": 3, ""enterprise"": 3}, ""1"": {""freemium"": 5, ""premium"": 4, ""enterprise"": 0}, ""2"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 1}, ""3"": {""enterprise"": 2, ""freemium"": 4, ""premium"": 1}, ""4"": {""enterprise"": 2, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 4, ""enterprise"": 2}, ""6"": {""freemium"": 1, ""premium"": 0, ""enterprise"": 5}, ""7"": {""premium"": 0, ""enterprise"": 3, ""freemium"": 4}}"
105.82503,start,w0!w000358__freemium,freemium,6,644,round_robin,,,,,,"{""0"": 9, ""1"": 9, ""2"": 7, ""3"": 7, ""4"": 8, ""5"": 7, ""6"": 7, ""7"": 7}","{""0"": {""freemium"": 3, ""premium"": 3, ""enterprise"": 3}, ""1"": {""freemium"": 5, ""premium"": 4, ""enterprise"": 0}, ""2"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 1}, ""3"": {""enterprise"": 2, ""freemium"": 4, ""premium"": 1}, ""4"": {""enterprise"": 2, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 4, ""enterprise"": 2}, ""6"": {""freemium"": 2, ""premium"": 0, ""enterprise"": 5}, ""7"": {""premium"": 0, ""enterprise"": 3, ""freemium"": 4}}"
105.896895,start,w0!w000359__freemium,freemium,7,744,round_robin,,,,,,"{""0"": 9, ""1"": 9, ""2"": 7, ""3"": 7, ""4"": 8, ""5"": 7, ""6"": 7, ""7"": 8}","{""0"": {""freemium"": 3, ""premium"": 3, ""enterprise"": 3}, ""1"": {""freemium"": 5, ""premium"": 4, ""enterprise"": 0}, ""2"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 1}, ""3"": {""enterprise"": 2, ""freemium"": 4, ""premium"": 1}, ""4"": {""enterprise"": 2, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 4, ""enterprise"": 2}, ""6"": {""freemium"": 2, ""premium"": 0, ""enterprise"": 5}, ""7"": {""premium"": 0, ""enterprise"": 3, ""freemium"": 5}}"
106.19878,finish,w0!w000286__enterprise,enterprise,6,635,round_robin,,,,,,"{""0"": 9, ""1"": 9, ""2"": 7, ""3"": 7, ""4"": 8, ""5"": 7, ""6"": 6, ""7"": 8}","{""0"": {""freemium"": 3, ""premium"": 3, ""enterprise"": 3}, ""1"": {""freemium"": 5, ""premium"": 4, ""enterprise"": 0}, ""2"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 1}, ""3"": {""enterprise"": 2, ""freemium"": 4, ""premium"": 1}, ""4"": {""enterprise"": 2, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 4, ""enterprise"": 2}, ""6"": {""freemium"": 2, ""premium"": 0, ""enterprise"": 4}, ""7"": {""premium"": 0, ""enterprise"": 3, ""freemium"": 5}}"
106.382757,start,w0!w000360__enterprise,enterprise,0,45,round_robin,,,,,,"{""0"": 10, ""1"": 9, ""2"": 7, ""3"": 7, ""4"": 8, ""5"": 7, ""6"": 6, ""7"": 8}","{""0"": {""freemium"": 3, ""premium"": 3, ""enterprise"": 4}, ""1"": {""freemium"": 5, ""premium"": 4, ""enterprise"": 0}, ""2"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 1}, ""3"": {""enterprise"": 2, ""freemium"": 4, ""premium"": 1}, ""4"": {""enterprise"": 2, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 4, ""enterprise"": 2}, ""6"": {""freemium"": 2, ""premium"": 0, ""enterprise"": 4}, ""7"": {""premium"": 0, ""enterprise"": 3, ""freemium"": 5}}"
106.487181,start,w0!w000361__freemium,freemium,1,145,round_robin,,,,,,"{""0"": 10, ""1"": 10, ""2"": 7, ""3"": 7, ""4"": 8, ""5"": 7, ""6"": 6, ""7"": 8}","{""0"": {""freemium"": 3, ""premium"": 3, ""enterprise"": 4}, ""1"": {""freemium"": 6, ""premium"": 4, ""enterprise"": 0}, ""2"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 1}, ""3"": {""enterprise"": 2, ""freemium"": 4, ""premium"": 1}, ""4"": {""enterprise"": 2, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 4, ""enterprise"": 2}, ""6"": {""freemium"": 2, ""premium"": 0, ""enterprise"": 4}, ""7"": {""premium"": 0, ""enterprise"": 3, ""freemium"": 5}}"
106.648287,start,w0!w000362__enterprise,enterprise,2,245,round_robin,,,,,,"{""0"": 10, ""1"": 10, ""2"": 8, ""3"": 7, ""4"": 8, ""5"": 7, ""6"": 6, ""7"": 8}","{""0"": {""freemium"": 3, ""premium"": 3, ""enterprise"": 4}, ""1"": {""freemium"": 6, ""premium"": 4, ""enterprise"": 0}, ""2"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 4, ""premium"": 1}, ""4"": {""enterprise"": 2, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 4, ""enterprise"": 2}, ""6"": {""freemium"": 2, ""premium"": 0, ""enterprise"": 4}, ""7"": {""premium"": 0, ""enterprise"": 3, ""freemium"": 5}}"
106.914113,finish,w0!w000280__enterprise,enterprise,0,35,round_robin,,,,,,"{""0"": 9, ""1"": 10, ""2"": 8, ""3"": 7, ""4"": 8, ""5"": 7, ""6"": 6, ""7"": 8}","{""0"": {""freemium"": 3, ""premium"": 3, ""enterprise"": 3}, ""1"": {""freemium"": 6, ""premium"": 4, ""enterprise"": 0}, ""2"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 4, ""premium"": 1}, ""4"": {""enterprise"": 2, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 4, ""enterprise"": 2}, ""6"": {""freemium"": 2, ""premium"": 0, ""enterprise"": 4}, ""7"": {""premium"": 0, ""enterprise"": 3, ""freemium"": 5}}"
107.027365,start,w0!w000363__premium,premium,3,345,round_robin,,,,,,"{""0"": 9, ""1"": 10, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 7, ""6"": 6, ""7"": 8}","{""0"": {""freemium"": 3, ""premium"": 3, ""enterprise"": 3}, ""1"": {""freemium"": 6, ""premium"": 4, ""enterprise"": 0}, ""2"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 4, ""premium"": 2}, ""4"": {""enterprise"": 2, ""premium"": 3, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 4, ""enterprise"": 2}, ""6"": {""freemium"": 2, ""premium"": 0, ""enterprise"": 4}, ""7"": {""premium"": 0, ""enterprise"": 3, ""freemium"": 5}}"
107.076927,start,w0!w000364__premium,premium,4,445,round_robin,,,,,,"{""0"": 9, ""1"": 10, ""2"": 8, ""3"": 8, ""4"": 9, ""5"": 7, ""6"": 6, ""7"": 8}","{""0"": {""freemium"": 3, ""premium"": 3, ""enterprise"": 3}, ""1"": {""freemium"": 6, ""premium"": 4, ""enterprise"": 0}, ""2"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 4, ""premium"": 2}, ""4"": {""enterprise"": 2, ""premium"": 4, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 4, ""enterprise"": 2}, ""6"": {""freemium"": 2, ""premium"": 0, ""enterprise"": 4}, ""7"": {""premium"": 0, ""enterprise"": 3, ""freemium"": 5}}"
107.463831,start,w0!w000365__enterprise,enterprise,5,545,round_robin,,,,,,"{""0"": 9, ""1"": 10, ""2"": 8, ""3"": 8, ""4"": 9, ""5"": 8, ""6"": 6, ""7"": 8}","{""0"": {""freemium"": 3, ""premium"": 3, ""enterprise"": 3}, ""1"": {""freemium"": 6, ""premium"": 4, ""enterprise"": 0}, ""2"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 4, ""premium"": 2}, ""4"": {""enterprise"": 2, ""premium"": 4, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 4, ""enterprise"": 3}, ""6"": {""freemium"": 2, ""premium"": 0, ""enterprise"": 4}, ""7"": {""premium"": 0, ""enterprise"": 3, ""freemium"": 5}}"
107.499792,start,w0!w000366__premium,premium,6,645,round_robin,,,,,,"{""0"": 9, ""1"": 10, ""2"": 8, ""3"": 8, ""4"": 9, ""5"": 8, ""6"": 7, ""7"": 8}","{""0"": {""freemium"": 3, ""premium"": 3, ""enterprise"": 3}, ""1"": {""freemium"": 6, ""premium"": 4, ""enterprise"": 0}, ""2"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 4, ""premium"": 2}, ""4"": {""enterprise"": 2, ""premium"": 4, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 4, ""enterprise"": 3}, ""6"": {""freemium"": 2, ""premium"": 1, ""enterprise"": 4}, ""7"": {""premium"": 0, ""enterprise"": 3, ""freemium"": 5}}"
107.536719,finish,w0!w000304__premium,premium,0,38,round_robin,,,,,,"{""0"": 8, ""1"": 10, ""2"": 8, ""3"": 8, ""4"": 9, ""5"": 8, ""6"": 7, ""7"": 8}","{""0"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 3}, ""1"": {""freemium"": 6, ""premium"": 4, ""enterprise"": 0}, ""2"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 4, ""premium"": 2}, ""4"": {""enterprise"": 2, ""premium"": 4, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 4, ""enterprise"": 3}, ""6"": {""freemium"": 2, ""premium"": 1, ""enterprise"": 4}, ""7"": {""premium"": 0, ""enterprise"": 3, ""freemium"": 5}}"
107.728572,start,w0!w000367__premium,premium,7,745,round_robin,,,,,,"{""0"": 8, ""1"": 10, ""2"": 8, ""3"": 8, ""4"": 9, ""5"": 8, ""6"": 7, ""7"": 9}","{""0"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 3}, ""1"": {""freemium"": 6, ""premium"": 4, ""enterprise"": 0}, ""2"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 4, ""premium"": 2}, ""4"": {""enterprise"": 2, ""premium"": 4, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 4, ""enterprise"": 3}, ""6"": {""freemium"": 2, ""premium"": 1, ""enterprise"": 4}, ""7"": {""premium"": 1, ""enterprise"": 3, ""freemium"": 5}}"
107.760403,finish,w0!w000272__enterprise,enterprise,0,34,round_robin,,,,,,"{""0"": 7, ""1"": 10, ""2"": 8, ""3"": 8, ""4"": 9, ""5"": 8, ""6"": 7, ""7"": 9}","{""0"": {""freemium"": 3, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 6, ""premium"": 4, ""enterprise"": 0}, ""2"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 4, ""premium"": 2}, ""4"": {""enterprise"": 2, ""premium"": 4, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 4, ""enterprise"": 3}, ""6"": {""freemium"": 2, ""premium"": 1, ""enterprise"": 4}, ""7"": {""premium"": 1, ""enterprise"": 3, ""freemium"": 5}}"
108.036436,start,w0!w000368__freemium,freemium,0,46,round_robin,,,,,,"{""0"": 8, ""1"": 10, ""2"": 8, ""3"": 8, ""4"": 9, ""5"": 8, ""6"": 7, ""7"": 9}","{""0"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 6, ""premium"": 4, ""enterprise"": 0}, ""2"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 4, ""premium"": 2}, ""4"": {""enterprise"": 2, ""premium"": 4, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 4, ""enterprise"": 3}, ""6"": {""freemium"": 2, ""premium"": 1, ""enterprise"": 4}, ""7"": {""premium"": 1, ""enterprise"": 3, ""freemium"": 5}}"
108.526786,finish,w0!w000281__premium,premium,1,135,round_robin,,,,,,"{""0"": 8, ""1"": 9, ""2"": 8, ""3"": 8, ""4"": 9, ""5"": 8, ""6"": 7, ""7"": 9}","{""0"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 6, ""premium"": 3, ""enterprise"": 0}, ""2"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 4, ""premium"": 2}, ""4"": {""enterprise"": 2, ""premium"": 4, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 4, ""enterprise"": 3}, ""6"": {""freemium"": 2, ""premium"": 1, ""enterprise"": 4}, ""7"": {""premium"": 1, ""enterprise"": 3, ""freemium"": 5}}"
108.668218,finish,w0!w000271__freemium,freemium,7,733,round_robin,,,,,,"{""0"": 8, ""1"": 9, ""2"": 8, ""3"": 8, ""4"": 9, ""5"": 8, ""6"": 7, ""7"": 8}","{""0"": {""freemium"": 4, ""premium"": 2, ""enterprise"": 2}, ""1"": {""freemium"": 6, ""premium"": 3, ""enterprise"": 0}, ""2"": {""freemium"": 2, ""premium"": 4, ""enterprise"": 2}, ""3"": {""enterprise"": 2, ""freemium"": 4, ""premium"": 2}, ""4"": {""enterprise"": 2, ""premium"": 4, ""freemium"": 3}, ""5"": {""freemium"": 1, ""premium"": 4, ""enterprise"": 3}, ""6"": {""freemium"": 2, ""premium"": 1, ""enterprise"": 4}, ""7"": {""premium"": 1, ""enterprise"": 3, ""freemium"": 4}}"
