time_s,class__enterprise,class__freemium,class__premium,replica_0,replica_0__enterprise,replica_0__freemium,replica_0__premium,replica_1,replica_1__enterprise,replica_1__freemium,replica_1__premium,replica_2,replica_2__enterprise,replica_2__freemium,replica_2__premium,replica_3,replica_3__enterprise,replica_3__freemium,replica_3__premium,replica_4,replica_4__enterprise,replica_4__freemium,replica_4__premium,replica_5,replica_5__enterprise,replica_5__freemium,replica_5__premium,replica_6,replica_6__enterprise,replica_6__freemium,replica_6__premium,replica_7,replica_7__enterprise,replica_7__freemium,replica_7__premium,total
132.590971,18,20,18,6,3,2,1,8,4,2,2,6,1,3,2,9,0,5,4,8,1,3,4,6,3,0,3,6,4,1,1,7,2,4,1,56
132.808232,19,20,18,6,3,2,1,8,4,2,2,6,1,3,2,9,0,5,4,8,1,3,4,6,3,0,3,7,5,1,1,7,2,4,1,57
132.977904,20,20,18,6,3,2,1,8,4,2,2,6,1,3,2,9,0,5,4,8,1,3,4,6,3,0,3,7,5,1,1,8,3,4,1,58
133.407917,20,19,18,6,3,2,1,8,4,2,2,6,1,3,2,9,0,5,4,8,1,3,4,6,3,0,3,7,5,1,1,7,3,3,1,57
133.426391,20,19,19,7,3,2,2,8,4,2,2,6,1,3,2,9,0,5,4,8,1,3,4,6,3,0,3,7,5,1,1,7,3,3,1,58
133.56354,21,19,19,7,3,2,2,9,5,2,2,6,1,3,2,9,0,5,4,8,1,3,4,6,3,0,3,7,5,1,1,7,3,3,1,59
133.597672,21,18,19,7,3,2,2,9,5,2,2,6,1,3,2,9,0,5,4,8,1,3,4,6,3,0,3,6,5,0,1,7,3,3,1,58
133.738678,21,18,18,7,3,2,2,8,5,2,1,6,1,3,2,9,0,5,4,8,1,3,4,6,3,0,3,6,5,0,1,7,3,3,1,57
133.76683,22,18,18,7,3,2,2,8,5,2,1,7,2,3,2,9,0,5,4,8,1,3,4,6,3,0,3,6,5,0,1,7,3,3,1,58
134.031716,21,18,18,7,3,2,2,8,5,2,1,7,2,3,2,9,0,5,4,8,1,3,4,6,3,0,3,5,4,0,1,7,3,3,1,57
134.092639,21,18,19,7,3,2,2,8,5,2,1,7,2,3,2,10,0,5,5,8,1,3,4,6,3,0,3,5,4,0,1,7,3,3,1,58
134.227455,22,18,19,7,3,2,2,8,5,2,1,7,2,3,2,10,0,5,5,9,2,3,4,6,3,0,3,5,4,0,1,7,3,3,1,59
134.248343,22,18,18,7,3,2,2,8,5,2,1,7,2,3,2,10,0,5,5,8,2,3,3,6,3,0,3,5,4,0,1,7,3,3,1,58
134.302744,22,18,19,7,3,2,2,8,5,2,1,7,2,3,2,10,0,5,5,8,2,3,3,7,3,0,4,5,4,0,1,7,3,3,1,59
134.738197,22,19,19,7,3,2,2,8,5,2,1,7,2,3,2,10,0,5,5,8,2,3,3,7,3,0,4,6,4,1,1,7,3,3,1,60
134.835213,22,19,18,7,3,2,2,8,5,2,1,7,2,3,2,10,0,5,5,7,2,3,2,7,3,0,4,6,4,1,1,7,3,3,1,59
134.858369,23,19,18,7,3,2,2,8,5,2,1,7,2,3,2,10,0,5,5,7,2,3,2,7,3,0,4,6,4,1,1,8,4,3,1,60
135.38247,23,18,18,7,3,2,2,7,5,1,1,7,2,3,2,10,0,5,5,7,2,3,2,7,3,0,4,6,4,1,1,8,4,3,1,59
135.396128,23,18,17,7,3,2,2,7,5,1,1,7,2,3,2,9,0,5,4,7,2,3,2,7,3,0,4,6,4,1,1,8,4,3,1,58
135.459226,23,18,16,7,3,2,2,7,5,1,1,6,2,3,1,9,0,5,4,7,2,3,2,7,3,0,4,6,4,1,1,8,4,3,1,57
135.468976,22,18,16,7,3,2,2,7,5,1,1,6,2,3,1,9,0,5,4,7,2,3,2,6,2,0,4,6,4,1,1,8,4,3,1,56
135.506865,22,18,15,7,3,2,2,7,5,1,1,6,2,3,1,8,0,5,3,7,2,3,2,6,2,0,4,6,4,1,1,8,4,3,1,55
135.5693,22,18,14,7,3,2,2,7,5,1,1,6,2,3,1,7,0,5,2,7,2,3,2,6,2,0,4,6,4,1,1,8,4,3,1,54
135.966409,23,18,14,8,4,2,2,7,5,1,1,6,2,3,1,7,0,5,2,7,2,3,2,6,2,0,4,6,4,1,1,8,4,3,1,55
135.969067,24,18,14,8,4,2,2,8,6,1,1,6,2,3,1,7,0,5,2,7,2,3,2,6,2,0,4,6,4,1,1,8,4,3,1,56
136.043447,24,18,15,8,4,2,2,8,6,1,1,7,2,3,2,7,0,5,2,7,2,3,2,6,2,0,4,6,4,1,1,8,4,3,1,57
136.133319,24,18,16,8,4,2,2,8,6,1,1,7,2,3,2,8,0,5,3,7,2,3,2,6,2,0,4,6,4,1,1,8,4,3,1,58
136.349012,23,18,16,8,4,2,2,7,5,1,1,7,2,3,2,8,0,5,3,7,2,3,2,6,2,0,4,6,4,1,1,8,4,3,1,57
136.490917,23,18,17,8,4,2,2,7,5,1,1,7,2,3,2,8,0,5,3,8,2,3,3,6,2,0,4,6,4,1,1,8,4,3,1,58
136.770682,23,19,17,8,4,2,2,7,5,1,1,7,2,3,2,8,0,5,3,8,2,3,3,7,2,1,4,6,4,1,1,8,4,3,1,59
136.886494,23,19,18,8,4,2,2,7,5,1,1,7,2,3,2,8,0,5,3,8,2,3,3,7,2,1,4,7,4,1,2,8,4,3,1,60
137.063517,23,18,18,8,4,2,2,7,5,1,1,7,2,3,2,7,0,4,3,8,2,3,3,7,2,1,4,7,4,1,2,8,4,3,1,59
137.137605,23,17,18,8,4,2,2,7,5,1,1,7,2,3,2,6,0,3,3,8,2,3,3,7,2,1,4,7,4,1,2,8,4,3,1,58
137.214574,23,17,19,8,4,2,2,7,5,1,1,7,2,3,2,6,0,3,3,8,2,3,3,7,2,1,4,7,4,1,2,9,4,3,2,59
137.655491,22,17,19,8,4,2,2,6,4,1,1,7,2,3,2,6,0,3,3,8,2,3,3,7,2,1,4,7,4,1,2,9,4,3,2,58
137.827559,23,17,19,9,5,2,2,6,4,1,1,7,2,3,2,6,0,3,3,8,2,3,3,7,2,1,4,7,4,1,2,9,4,3,2,59
138.242311,23,16,19,9,5,2,2,6,4,1,1,7,2,3,2,6,0,3,3,8,2,3,3,7,2,1,4,7,4,1,2,8,4,2,2,58
138.272764,23,16,20,9,5,2,2,7,4,1,2,7,2,3,2,6,0,3,3,8,2,3,3,7,2,1,4,7,4,1,2,8,4,2,2,59
138.366522,24,16,20,9,5,2,2,7,4,1,2,8,3,3,2,6,0,3,3,8,2,3,3,7,2,1,4,7,4,1,2,8,4,2,2,60
138.457869,25,16,20,9,5,2,2,7,4,1,2,8,3,3,2,7,1,3,3,8,2,3,3,7,2,1,4,7,4,1,2,8,4,2,2,61
138.465585,26,16,20,9,5,2,2,7,4,1,2,8,3,3,2,7,1,3,3,9,3,3,3,7,2,1,4,7,4,1,2,8,4,2,2,62
138.478092,26,15,20,9,5,2,2,7,4,1,2,8,3,3,2,7,1,3,3,8,3,2,3,7,2,1,4,7,4,1,2,8,4,2,2,61
138.488591,26,15,21,9,5,2,2,7,4,1,2,8,3,3,2,7,1,3,3,8,3,2,3,8,2,1,5,7,4,1,2,8,4,2,2,62
138.571551,27,15,21,9,5,2,2,7,4,1,2,8,3,3,2,7,1,3,3,8,3,2,3,8,2,1,5,8,5,1,2,8,4,2,2,63
138.637137,27,15,20,9,5,2,2,7,4,1,2,8,3,3,2,7,1,3,3,8,3,2,3,7,2,1,4,8,5,1,2,8,4,2,2,62
138.810662,27,15,21,9,5,2,2,7,4,1,2,8,3,3,2,7,1,3,3,8,3,2,3,7,2,1,4,8,5,1,2,9,4,2,3,63
138.936665,27,14,21,9,5,2,2,7,4,1,2,8,3,3,2,7,1,3,3,7,3,1,3,7,2,1,4,8,5,1,2,9,4,2,3,62
139.39024,27,13,21,9,5,2,2,7,4,1,2,8,3,3,2,6,1,2,3,7,3,1,3,7,2,1,4,8,5,1,2,9,4,2,3,61
139.518883,27,14,21,10,5,3,2,7,4,1,2,8,3,3,2,6,1,2,3,7,3,1,3,7,2,1,4,8,5,1,2,9,4,2,3,62
140.101558,27,14,22,10,5,3,2,8,4,1,3,8,3,3,2,6,1,2,3,7,3,1,3,7,2,1,4,8,5,1,2,9,4,2,3,63
140.150687,28,14,22,10,5,3,2,8,4,1,3,9,4,3,2,6,1,2,3,7,3,1,3,7,2,1,4,8,5,1,2,9,4,2,3,64
140.434536,29,14,22,10,5,3,2,8,4,1,3,9,4,3,2,7,2,2,3,7,3,1,3,7,2,1,4,8,5,1,2,9,4,2,3,65
140.516077,29,14,23,10,5,3,2,8,4,1,3,9,4,3,2,7,2,2,3,8,3,1,4,7,2,1,4,8,5,1,2,9,4,2,3,66
140.584051,29,15,23,10,5,3,2,8,4,1,3,9,4,3,2,7,2,2,3,8,3,1,4,8,2,2,4,8,5,1,2,9,4,2,3,67
140.674277,28,15,23,10,5,3,2,8,4,1,3,9,4,3,2,7,2,2,3,8,3,1,4,7,1,2,4,8,5,1,2,9,4,2,3,66
140.678127,29,15,23,10,5,3,2,8,4,1,3,9,4,3,2,7,2,2,3,8,3,1,4,7,1,2,4,9,6,1,2,9,4,2,3,67
140.721904,29,16,23,10,5,3,2,8,4,1,3,9,4,3,2,7,2,2,3,8,3,1,4,7,1,2,4,9,6,1,2,10,4,3,3,68
140.791462,29,16,24,11,5,3,3,8,4,1,3,9,4,3,2,7,2,2,3,8,3,1,4,7,1,2,4,9,6,1,2,10,4,3,3,69
140.834309,29,15,24,11,5,3,3,8,4,1,3,8,4,2,2,7,2,2,3,8,3,1,4,7,1,2,4,9,6,1,2,10,4,3,3,68
140.855884,29,16,24,11,5,3,3,9,4,2,3,8,4,2,2,7,2,2,3,8,3,1,4,7,1,2,4,9,6,1,2,10,4,3,3,69
140.923382,28,16,24,11,5,3,3,8,3,2,3,8,4,2,2,7,2,2,3,8,3,1,4,7,1,2,4,9,6,1,2,10,4,3,3,68
140.927144,29,16,24,11,5,3,3,8,3,2,3,9,5,2,2,7,2,2,3,8,3,1,4,7,1,2,4,9,6,1,2,10,4,3,3,69
141.236326,28,16,24,10,4,3,3,8,3,2,3,9,5,2,2,7,2,2,3,8,3,1,4,7,1,2,4,9,6,1,2,10,4,3,3,68
141.462829,28,15,24,10,4,3,3,8,3,2,3,9,5,2,2,7,2,2,3,8,3,1,4,7,1,2,4,9,6,1,2,9,4,2,3,67
141.782819,28,14,24,9,4,2,3,8,3,2,3,9,5,2,2,7,2,2,3,8,3,1,4,7,1,2,4,9,6,1,2,9,4,2,3,66
141.830109,27,14,24,9,4,2,3,8,3,2,3,8,4,2,2,7,2,2,3,8,3,1,4,7,1,2,4,9,6,1,2,9,4,2,3,65
142.025739,27,14,25,9,4,2,3,8,3,2,3,8,4,2,2,8,2,2,4,8,3,1,4,7,1,2,4,9,6,1,2,9,4,2,3,66
142.222125,27,14,24,9,4,2,3,8,3,2,3,8,4,2,2,8,2,2,4,8,3,1,4,7,1,2,4,8,6,1,1,9,4,2,3,65
142.670943,27,14,25,9,4,2,3,8,3,2,3,8,4,2,2,8,2,2,4,9,3,1,5,7,1,2,4,8,6,1,1,9,4,2,3,66
142.966801,26,14,25,9,4,2,3,8,3,2,3,8,4,2,2,8,2,2,4,9,3,1,5,7,1,2,4,7,5,1,1,9,4,2,3,65
143.203117,26,15,25,9,4,2,3,8,3,2,3,8,4,2,2,8,2,2,4,9,3,1,5,8,1,3,4,7,5,1,1,9,4,2,3,66
143.23065,26,16,25,9,4,2,3,8,3,2,3,8,4,2,2,8,2,2,4,9,3,1,5,8,1,3,4,8,5,2,1,9,4,2,3,67
143.396844,26,16,24,9,4,2,3,8,3,2,3,7,4,2,1,8,2,2,4,9,3,1,5,8,1,3,4,8,5,2,1,9,4,2,3,66
143.494118,26,17,24,9,4,2,3,8,3,2,3,7,4,2,1,8,2,2,4,9,3,1,5,8,1,3,4,8,5,2,1,10,4,3,3,67
143.559424,26,17,23,8,4,2,2,8,3,2,3,7,4,2,1,8,2,2,4,9,3,1,5,8,1,3,4,8,5,2,1,10,4,3,3,66
143.589147,26,18,23,9,4,3,2,8,3,2,3,7,4,2,1,8,2,2,4,9,3,1,5,8,1,3,4,8,5,2,1,10,4,3,3,67
143.688116,26,18,22,8,4,3,1,8,3,2,3,7,4,2,1,8,2,2,4,9,3,1,5,8,1,3,4,8,5,2,1,10,4,3,3,66
143.706306,26,17,22,8,4,3,1,8,3,2,3,6,4,1,1,8,2,2,4,9,3,1,5,8,1,3,4,8,5,2,1,10,4,3,3,65
143.781385,26,18,22,8,4,3,1,9,3,3,3,6,4,1,1,8,2,2,4,9,3,1,5,8,1,3,4,8,5,2,1,10,4,3,3,66
144.068884,25,18,22,8,4,3,1,9,3,3,3,6,4,1,1,8,2,2,4,9,3,1,5,8,1,3,4,8,5,2,1,9,3,3,3,65
144.12832,24,18,22,8,4,3,1,9,3,3,3,5,3,1,1,8,2,2,4,9,3,1,5,8,1,3,4,8,5,2,1,9,3,3,3,64
144.235765,24,18,21,8,4,3,1,9,3,3,3,5,3,1,1,8,2,2,4,9,3,1,5,8,1,3,4,8,5,2,1,8,3,3,2,63
144.410447,25,18,21,8,4,3,1,9,3,3,3,6,4,1,1,8,2,2,4,9,3,1,5,8,1,3,4,8,5,2,1,8,3,3,2,64
144.812625,25,18,22,8,4,3,1,9,3,3,3,6,4,1,1,9,2,2,5,9,3,1,5,8,1,3,4,8,5,2,1,8,3,3,2,65
145.320753,26,18,22,8,4,3,1,9,3,3,3,6,4,1,1,9,2,2,5,10,4,1,5,8,1,3,4,8,5,2,1,8,3,3,2,66
145.549683,27,18,22,8,4,3,1,9,3,3,3,6,4,1,1,9,2,2,5,10,4,1,5,9,2,3,4,8,5,2,1,8,3,3,2,67
145.77576,28,18,22,8,4,3,1,9,3,3,3,6,4,1,1,9,2,2,5,10,4,1,5,9,2,3,4,9,6,2,1,8,3,3,2,68
145.815516,28,19,22,8,4,3,1,9,3,3,3,6,4,1,1,9,2,2,5,10,4,1,5,9,2,3,4,9,6,2,1,9,3,4,2,69
145.907516,27,19,22,8,4,3,1,8,2,3,3,6,4,1,1,9,2,2,5,10,4,1,5,9,2,3,4,9,6,2,1,9,3,4,2,68
146.019838,27,19,23,9,4,3,2,8,2,3,3,6,4,1,1,9,2,2,5,10,4,1,5,9,2,3,4,9,6,2,1,9,3,4,2,69
146.055949,27,19,22,9,4,3,2,8,2,3,3,6,4,1,1,9,2,2,5,10,4,1,5,8,2,3,3,9,6,2,1,9,3,4,2,68
146.135904,28,19,22,9,4,3,2,9,3,3,3,6,4,1,1,9,2,2,5,10,4,1,5,8,2,3,3,9,6,2,1,9,3,4,2,69
146.431074,28,20,22,9,4,3,2,9,3,3,3,7,4,2,1,9,2,2,5,10,4,1,5,8,2,3,3,9,6,2,1,9,3,4,2,70
146.566554,27,20,22,8,3,3,2,9,3,3,3,7,4,2,1,9,2,2,5,10,4,1,5,8,2,3,3,9,6,2,1,9,3,4,2,69
146.608518,27,21,22,8,3,3,2,9,3,3,3,7,4,2,1,10,2,3,5,10,4,1,5,8,2,3,3,9,6,2,1,9,3,4,2,70
146.759324,27,21,21,8,3,3,2,8,3,3,2,7,4,2,1,10,2,3,5,10,4,1,5,8,2,3,3,9,6,2,1,9,3,4,2,69
146.798993,27,21,22,8,3,3,2,8,3,3,2,7,4,2,1,10,2,3,5,11,4,1,6,8,2,3,3,9,6,2,1,9,3,4,2,70
146.828051,27,22,22,8,3,3,2,8,3,3,2,7,4,2,1,10,2,3,5,11,4,1,6,9,2,4,3,9,6,2,1,9,3,4,2,71
146.838434,26,22,22,8,3,3,2,7,2,3,2,7,4,2,1,10,2,3,5,11,4,1,6,9,2,4,3,9,6,2,1,9,3,4,2,70
147.06102,26,21,22,8,3,3,2,7,2,3,2,7,4,2,1,10,2,3,5,10,4,0,6,9,2,4,3,9,6,2,1,9,3,4,2,69
147.289133,25,21,22,8,3,3,2,7,2,3,2,7,4,2,1,10,2,3,5,10,4,0,6,8,1,4,3,9,6,2,1,9,3,4,2,68
147.348682,25,21,21,8,3,3,2,7,2,3,2,7,4,2,1,10,2,3,5,10,4,0,6,7,1,4,2,9,6,2,1,9,3,4,2,67
147.497365,24,21,21,8,3,3,2,7,2,3,2,7,4,2,1,10,2,3,5,9,3,0,6,7,1,4,2,9,6,2,1,9,3,4,2,66
147.614466,24,22,21,8,3,3,2,7,2,3,2,7,4,2,1,10,2,3,5,9,3,0,6,7,1,4,2,10,6,3,1,9,3,4,2,67
147.887181,24,21,21,8,3,3,2,7,2,3,2,7,4,2,1,9,2,2,5,9,3,0,6,7,1,4,2,10,6,3,1,9,3,4,2,66
148.266509,24,22,21,8,3,3,2,7,2,3,2,7,4,2,1,9,2,2,5,9,3,0,6,7,1,4,2,10,6,3,1,10,3,5,2,67
148.347293,24,23,21,9,3,4,2,7,2,3,2,7,4,2,1,9,2,2,5,9,3,0,6,7,1,4,2,10,6,3,1,10,3,5,2,68
148.596315,24,24,21,9,3,4,2,8,2,4,2,7,4,2,1,9,2,2,5,9,3,0,6,7,1,4,2,10,6,3,1,10,3,5,2,69
148.695071,24,25,21,9,3,4,2,8,2,4,2,8,4,3,1,9,2,2,5,9,3,0,6,7,1,4,2,10,6,3,1,10,3,5,2,70
148.706185,24,26,21,9,3,4,2,8,2,4,2,8,4,3,1,10,2,3,5,9,3,0,6,7,1,4,2,10,6,3,1,10,3,5,2,71
148.760371,24,27,21,9,3,4,2,8,2,4,2,8,4,3,1,10,2,3,5,10,3,1,6,7,1,4,2,10,6,3,1,10,3,5,2,72
148.992978,25,27,21,9,3,4,2,8,2,4,2,8,4,3,1,10,2,3,5,10,3,1,6,8,2,4,2,10,6,3,1,10,3,5,2,73
149.015576,25,28,21,9,3,4,2,8,2,4,2,8,4,3,1,10,2,3,5,10,3,1,6,8,2,4,2,11,6,4,1,10,3,5,2,74
149.09834,25,29,21,9,3,4,2,8,2,4,2,8,4,3,1,10,2,3,5,10,3,1,6,8,2,4,2,11,6,4,1,11,3,6,2,75
149.103451,25,28,21,9,3,4,2,8,2,4,2,7,4,2,1,10,2,3,5,10,3,1,6,8,2,4,2,11,6,4,1,11,3,6,2,74
149.157276,25,28,20,9,3,4,2,7,2,4,1,7,4,2,1,10,2,3,5,10,3,1,6,8,2,4,2,11,6,4,1,11,3,6,2,73
149.425587,25,27,20,8,3,3,2,7,2,4,1,7,4,2,1,10,2,3,5,10,3,1,6,8,2,4,2,11,6,4,1,11,3,6,2,72
149.574179,25,28,20,9,3,4,2,7,2,4,1,7,4,2,1,10,2,3,5,10,3,1,6,8,2,4,2,11,6,4,1,11,3,6,2,73
149.76276,24,28,20,9,3,4,2,7,2,4,1,7,4,2,1,10,2,3,5,10,3,1,6,8,2,4,2,10,5,4,1,11,3,6,2,72
149.868227,24,29,20,9,3,4,2,8,2,5,1,7,4,2,1,10,2,3,5,10,3,1,6,8,2,4,2,10,5,4,1,11,3,6,2,73
150.152396,25,29,20,9,3,4,2,8,2,5,1,8,5,2,1,10,2,3,5,10,3,1,6,8,2,4,2,10,5,4,1,11,3,6,2,74
150.185669,25,29,19,9,3,4,2,8,2,5,1,8,5,2,1,10,2,3,5,10,3,1,6,8,2,4,2,9,5,4,0,11,3,6,2,73
150.21891,26,29,19,9,3,4,2,8,2,5,1,8,5,2,1,11,3,3,5,10,3,1,6,8,2,4,2,9,5,4,0,11,3,6,2,74
150.278668,26,29,20,9,3,4,2,8,2,5,1,8,5,2,1,11,3,3,5,11,3,1,7,8,2,4,2,9,5,4,0,11,3,6,2,75
150.534702,26,29,21,9,3,4,2,8,2,5,1,8,5,2,1,11,3,3,5,11,3,1,7,9,2,4,3,9,5,4,0,11,3,6,2,76
150.682549,26,29,20,9,3,4,2,8,2,5,1,7,5,2,0,11,3,3,5,11,3,1,7,9,2,4,3,9,5,4,0,11,3,6,2,75
150.683729,25,29,20,9,3,4,2,8,2,5,1,7,5,2,0,11,3,3,5,11,3,1,7,9,2,4,3,9,5,4,0,10,2,6,2,74
150.828867,26,29,20,9,3,4,2,8,2,5,1,7,5,2,0,11,3,3,5,11,3,1,7,9,2,4,3,10,6,4,0,10,2,6,2,75
150.879262,26,29,19,9,3,4,2,8,2,5,1,7,5,2,0,11,3,3,5,11,3,1,7,9,2,4,3,10,6,4,0,9,2,6,1,74
150.998318,25,29,19,8,2,4,2,8,2,5,1,7,5,2,0,11,3,3,5,11,3,1,7,9,2,4,3,10,6,4,0,9,2,6,1,73
151.069883,25,29,18,8,2,4,2,8,2,5,1,7,5,2,0,10,3,3,4,11,3,1,7,9,2,4,3,10,6,4,0,9,2,6,1,72
151.213734,26,29,18,8,2,4,2,8,2,5,1,7,5,2,0,10,3,3,4,11,3,1,7,9,2,4,3,10,6,4,0,10,3,6,1,73
151.940465,26,29,19,9,2,4,3,8,2,5,1,7,5,2,0,10,3,3,4,11,3,1,7,9,2,4,3,10,6,4,0,10,3,6,1,74
152.103659,25,29,19,9,2,4,3,8,2,5,1,7,5,2,0,9,2,3,4,11,3,1,7,9,2,4,3,10,6,4,0,10,3,6,1,73
152.137822,25,28,19,9,2,4,3,8,2,5,1,7,5,2,0,9,2,3,4,11,3,1,7,9,2,4,3,10,6,4,0,9,3,5,1,72
152.333192,25,28,18,9,2,4,3,8,2,5,1,7,5,2,0,8,2,3,3,11,3,1,7,9,2,4,3,10,6,4,0,9,3,5,1,71
152.371219,25,27,18,9,2,4,3,8,2,5,1,7,5,2,0,8,2,3,3,11,3,1,7,9,2,4,3,9,6,3,0,9,3,5,1,70
152.722813,25,28,18,9,2,4,3,9,2,6,1,7,5,2,0,8,2,3,3,11,3,1,7,9,2,4,3,9,6,3,0,9,3,5,1,71
152.76652,25,29,18,9,2,4,3,9,2,6,1,8,5,3,0,8,2,3,3,11,3,1,7,9,2,4,3,9,6,3,0,9,3,5,1,72
152.809681,25,29,19,9,2,4,3,9,2,6,1,8,5,3,0,9,2,3,4,11,3,1,7,9,2,4,3,9,6,3,0,9,3,5,1,73
152.814649,25,29,18,9,2,4,3,9,2,6,1,8,5,3,0,8,2,3,3,11,3,1,7,9,2,4,3,9,6,3,0,9,3,5,1,72
153.108915,25,29,17,9,2,4,3,9,2,6,1,8,5,3,0,8,2,3,3,10,3,1,6,9,2,4,3,9,6,3,0,9,3,5,1,71
153.138696,25,28,17,8,2,3,3,9,2,6,1,8,5,3,0,8,2,3,3,10,3,1,6,9,2,4,3,9,6,3,0,9,3,5,1,70
153.540804,25,28,16,8,2,3,3,9,2,6,1,8,5,3,0,8,2,3,3,9,3,1,5,9,2,4,3,9,6,3,0,9,3,5,1,69
153.593248,26,28,16,8,2,3,3,9,2,6,1,8,5,3,0,8,2,3,3,10,4,1,5,9,2,4,3,9,6,3,0,9,3,5,1,70
153.623028,26,28,17,8,2,3,3,9,2,6,1,8,5,3,0,8,2,3,3,10,4,1,5,10,2,4,4,9,6,3,0,9,3,5,1,71
153.649926,26,29,17,8,2,3,3,9,2,6,1,8,5,3,0,8,2,3,3,10,4,1,5,10,2,4,4,10,6,4,0,9,3,5,1,72
153.816944,25,29,17,8,2,3,3,9,2,6,1,8,5,3,0,8,2,3,3,10,4,1,5,10,2,4,4,10,6,4,0,8,2,5,1,71
153.888603,26,29,17,8,2,3,3,9,2,6,1,8,5,3,0,8,2,3,3,10,4,1,5,10,2,4,4,10,6,4,0,9,3,5,1,72
153.904919,26,28,17,8,2,3,3,8,2,5,1,8,5,3,0,8,2,3,3,10,4,1,5,10,2,4,4,10,6,4,0,9,3,5,1,71
153.954121,25,28,17,8,2,3,3,8,2,5,1,8,5,3,0,8,2,3,3,10,4,1,5,10,2,4,4,9,5,4,0,9,3,5,1,70
154.041076,24,28,17,8,2,3,3,8,2,5,1,8,5,3,0,8,2,3,3,10,4,1,5,10,2,4,4,8,4,4,0,9,3,5,1,69
154.404109,24,29,17,9,2,4,3,8,2,5,1,8,5,3,0,8,2,3,3,10,4,1,5,10,2,4,4,8,4,4,0,9,3,5,1,70
154.5355,24,30,17,9,2,4,3,9,2,6,1,8,5,3,0,8,2,3,3,10,4,1,5,10,2,4,4,8,4,4,0,9,3,5,1,71
154.617607,23,30,17,9,2,4,3,9,2,6,1,8,5,3,0,8,2,3,3,10,4,1,5,10,2,4,4,7,3,4,0,9,3,5,1,70
154.773661,23,30,18,9,2,4,3,9,2,6,1,9,5,3,1,8,2,3,3,10,4,1,5,10,2,4,4,7,3,4,0,9,3,5,1,71
154.793308,23,31,18,9,2,4,3,9,2,6,1,9,5,3,1,9,2,4,3,10,4,1,5,10,2,4,4,7,3,4,0,9,3,5,1,72
154.953074,24,31,18,9,2,4,3,9,2,6,1,9,5,3,1,9,2,4,3,11,5,1,5,10,2,4,4,7,3,4,0,9,3,5,1,73
155.059369,24,31,19,9,2,4,3,9,2,6,1,9,5,3,1,9,2,4,3,11,5,1,5,11,2,4,5,7,3,4,0,9,3,5,1,74
155.083431,24,32,19,9,2,4,3,9,2,6,1,9,5,3,1,9,2,4,3,11,5,1,5,11,2,4,5,8,3,5,0,9,3,5,1,75
155.352639,24,32,18,9,2,4,3,8,2,6,0,9,5,3,1,9,2,4,3,11,5,1,5,11,2,4,5,8,3,5,0,9,3,5,1,74
155.921592,25,32,18,9,2,4,3,8,2,6,0,9,5,3,1,9,2,4,3,11,5,1,5,11,2,4,5,8,3,5,0,10,4,5,1,75
155.950065,25,31,18,9,2,4,3,8,2,6,0,9,5,3,1,8,2,3,3,11,5,1,5,11,2,4,5,8,3,5,0,10,4,5,1,74
156.345625,25,31,17,9,2,4,3,8,2,6,0,9,5,3,1,8,2,3,3,10,5,1,4,11,2,4,5,8,3,5,0,10,4,5,1,73
156.494001,26,31,17,10,3,4,3,8,2,6,0,9,5,3,1,8,2,3,3,10,5,1,4,11,2,4,5,8,3,5,0,10,4,5,1,74
156.701469,26,30,17,10,3,4,3,8,2,6,0,9,5,3,1,8,2,3,3,10,5,1,4,10,2,3,5,8,3,5,0,10,4,5,1,73
156.990757,25,30,17,10,3,4,3,8,2,6,0,8,4,3,1,8,2,3,3,10,5,1,4,10,2,3,5,8,3,5,0,10,4,5,1,72
157.174111,25,30,18,10,3,4,3,9,2,6,1,8,4,3,1,8,2,3,3,10,5,1,4,10,2,3,5,8,3,5,0,10,4,5,1,73
157.251119,24,30,18,9,2,4,3,9,2,6,1,8,4,3,1,8,2,3,3,10,5,1,4,10,2,3,5,8,3,5,0,10,4,5,1,72
157.413491,24,31,18,9,2,4,3,9,2,6,1,9,4,4,1,8,2,3,3,10,5,1,4,10,2,3,5,8,3,5,0,10,4,5,1,73
157.518424,24,31,17,9,2,4,3,9,2,6,1,9,4,4,1,8,2,3,3,10,5,1,4,10,2,3,5,8,3,5,0,9,4,5,0,72
157.566342,23,31,17,9,2,4,3,9,2,6,1,9,4,4,1,8,2,3,3,9,4,1,4,10,2,3,5,8,3,5,0,9,4,5,0,71
157.969268,24,31,17,9,2,4,3,9,2,6,1,9,4,4,1,9,3,3,3,9,4,1,4,10,2,3,5,8,3,5,0,9,4,5,0,72
158.050554,25,31,17,9,2,4,3,9,2,6,1,9,4,4,1,9,3,3,3,10,5,1,4,10,2,3,5,8,3,5,0,9,4,5,0,73
158.218976,24,31,17,9,2,4,3,9,2,6,1,9,4,4,1,9,3,3,3,10,5,1,4,10,2,3,5,8,3,5,0,8,3,5,0,72
158.386539,24,31,18,9,2,4,3,9,2,6,1,9,4,4,1,9,3,3,3,10,5,1,4,11,2,3,6,8,3,5,0,8,3,5,0,73
158.398845,24,32,18,9,2,4,3,9,2,6,1,9,4,4,1,9,3,3,3,10,5,1,4,11,2,3,6,9,3,6,0,8,3,5,0,74
158.404939,24,31,18,8,2,3,3,9,2,6,1,9,4,4,1,9,3,3,3,10,5,1,4,11,2,3,6,9,3,6,0,8,3,5,0,73
